QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 8,8014323010	 1,3779532909	 2,2995209694	
 8,8214355562	 1,3674819469	 2,3015284538	
 8,8414388114	 1,3605546951	 2,3032104969	
 8,8614420666	 1,3502609730	 2,3051214218	
 8,8814453219	 1,3547110558	 2,3072743416	
 8,9014485771	 1,3428163528	 2,3094666004	
 8,9214518323	 1,3107359409	 2,3114490509	
 8,9414550876	 1,2868404388	 2,3133277893	
 8,9614583428	 1,2815999985	 2,3154783249	
 8,9814615980	 1,2707102299	 2,3176062107	
 9,0014648533	 1,2560117245	 2,3196697235	
 9,0214681085	 1,2418079376	 2,3217487335	
 9,0414713637	 1,2393999100	 2,3237514496	
 9,0614746189	 1,2430965900	 2,3258495331	
 9,0814778742	 1,2263035774	 2,3279547691	
 9,1014811294	 1,2205243111	 2,3301875591	
 9,1214843846	 1,2288594246	 2,3324382305	
 9,1414876399	 1,2126719952	 2,3343527317	
 9,1614908951	 1,1976814270	 2,3364293575	
 9,1814941503	 1,1968696117	 2,3387908936	
 9,2014974055	 1,2014329433	 2,3409032822	
 9,2215006608	 1,2190532684	 2,3428750038	
 9,2415039160	 1,2063527107	 2,3448944092	
 9,2615071712	 1,1832332611	 2,3470449448	
 9,2815104265	 1,1882996559	 2,3492121696	
 9,3015136817	 1,1983299255	 2,3514366150	
 9,3215169369	 1,2142241001	 2,3536384106	
 9,3415201922	 1,2237763405	 2,3557198048	
 9,3615234474	 1,2345218658	 2,3579549789	
 9,3815267026	 1,2576103210	 2,3602116108	
 9,4015299578	 1,2741243839	 2,3623836040	
 9,4215332131	 1,2979388237	 2,3645293713	
 9,4415364683	 1,3281047344	 2,3665654659	
 9,4615397235	 1,3641786575	 2,3684394360	
 9,4815429788	 1,4169275761	 2,3703873158	
 9,5015462340	 1,4535880089	 2,3725795746	
 9,5215494892	 1,4594674110	 2,3748350143	
 9,5415527444	 1,4852082729	 2,3770594597	
 9,5615559997	 1,5379297733	 2,3789894581	
 9,5815592549	 1,5855860710	 2,3810076714	
 9,6015625101	 1,6107177734	 2,3831439018	
 9,6215657654	 1,6023647785	 2,3850965500	
 9,6415690206	 1,6114974022	 2,3870456219	
 9,6615722758	 1,6365408897	 2,3890435696	
 9,6815755311	 1,6563415527	 2,3912954330	
 9,7015787863	 1,6936099529	 2,3934984207	
 9,7215820415	 1,7106926441	 2,3955357075	
 9,7415852967	 1,6882491112	 2,3975622654	
 9,7615885520	 1,6752052307	 2,3993837833	
 9,7815918072	 1,6709733009	 2,4012625217	
 9,8015950624	 1,6724431515	 2,4032890797	
 9,8215983177	 1,6695809364	 2,4053061008	
 9,8416015729	 1,6433477402	 2,4073278904	
 9,8616048281	 1,6083621979	 2,4093449116	
 9,8816080833	 1,5888082981	 2,4113905430	
 9,9016113386	 1,5665221214	 2,4134564400	
 9,9216145938	 1,5379691124	 2,4155521393	
 9,9416178490	 1,5313124657	 2,4175775051	
 9,9616211043	 1,4887773991	 2,4195528030	
 9,9816243595	 1,4373123646	 2,4215996265	
10,0016276147	 1,4300143719	 2,4236762524	
10,0216308700	 1,4339876175	 2,4257123470	
10,0416341252	 1,4184284210	 2,4276864529	
10,0616373804	 1,3801956177	 2,4298131466	
10,0816406356	 1,3486123085	 2,4319720268	
10,1016438909	 1,3185584545	 2,4340224266	
10,1216471461	 1,3050615788	 2,4361538887	
10,1416504013	 1,3000059128	 2,4383151531	
10,1616536566	 1,2783324718	 2,4403250217	
10,1816569118	 1,2563443184	 2,4422478676	
10,2016601670	 1,2515199184	 2,4442207813	
10,2216634222	 1,2544250488	 2,4463081360	
10,2416666775	 1,2400579453	 2,4484777451	
10,2616699327	 1,2290716171	 2,4504625797	
10,2816731879	 1,2317919731	 2,4525010586	
10,3016764432	 1,2391400337	 2,4545621872	
10,3216796984	 1,2420976162	 2,4566364288	
10,3416829536	 1,2385416031	 2,4587368965	
10,3616862089	 1,2357234955	 2,4607741833	
10,3816894641	 1,2305295467	 2,4628710747	
10,4016927193	 1,2159895897	 2,4649488926	
10,4216959745	 1,2182676792	 2,4670779705	
10,4416992298	 1,2424063683	 2,4692606926	
10,4617024850	 1,2402617931	 2,4712467194	
10,4817057402	 1,2308621407	 2,4731945992	
10,5017089955	 1,2487089634	 2,4750864506	
