QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
10,1216471461	 0,8690404892	 2,3188722134	
10,1416504013	 0,8800518513	 2,3210060596	
10,1616536566	 0,8830595016	 2,3231184483	
10,1816569118	 0,8798182011	 2,3252165318	
10,2016601670	 0,8815968037	 2,3273754120	
10,2216634222	 0,8856487274	 2,3294997215	
10,2416666775	 0,8859765530	 2,3317050934	
10,2616699327	 0,8845722675	 2,3339080811	
10,2816731879	 0,8851122856	 2,3360049725	
10,3016764432	 0,8881616592	 2,3381412029	
10,3216796984	 0,8830654621	 2,3403573036	
10,3416829536	 0,8790075779	 2,3425054550	
10,3616862089	 0,8891522884	 2,3445022106	
10,3816894641	 0,8979082108	 2,3465740681	
10,4016927193	 0,9069776535	 2,3487174511	
10,4216959745	 0,9125745296	 2,3508620262	
10,4416992298	 0,9248530865	 2,3530244827	
10,4617024850	 0,9389460087	 2,3552680016	
10,4817057402	 0,9396278858	 2,3575067520	
10,5017089955	 0,9513020515	 2,3596596718	
10,5217122507	 0,9659028053	 2,3619735241	
10,5417155059	 0,9592688084	 2,3640763760	
10,5617187611	 0,9528851509	 2,3661565781	
10,5817220164	 0,9606742859	 2,3682177067	
10,6017252716	 0,9548008442	 2,3701822758	
10,6217285268	 0,9408545494	 2,3723530769	
