QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 7,5012207110	 1,2580537796	 2,1091866493	
 7,5212239663	 1,2710011005	 2,1112585068	
 7,5412272215	 1,2950372696	 2,1133124828	
 7,5612304767	 1,3148581982	 2,1155118942	
 7,5812337320	 1,3404440880	 2,1176576614	
 7,6012369872	 1,3715445995	 2,1197104454	
 7,6212402424	 1,4064657688	 2,1216523647	
 7,6412434976	 1,4467024803	 2,1236896515	
 7,6612467529	 1,4811861515	 2,1261537075	
 7,6812500081	 1,5155732632	 2,1287512779	
 7,7012532633	 1,5397596359	 2,1310281754	
 7,7212565186	 1,5522885323	 2,1330726147	
 7,7412597738	 1,5745902061	 2,1348285675	
 7,7612630290	 1,6118526459	 2,1368205547	
 7,7812662843	 1,6325676441	 2,1391665936	
 7,8012695395	 1,6459190845	 2,1412718296	
 7,8212727947	 1,6569662094	 2,1434450150	
 7,8412760499	 1,6700291634	 2,1454262733	
 7,8612793052	 1,6954779625	 2,1474075317	
 7,8812825604	 1,7019677162	 2,1496844292	
 7,9012858156	 1,7174577713	 2,1517002583	
 7,9212890709	 1,7244279385	 2,1539330482	
 7,9412923261	 1,7352151871	 2,1560037136	
 7,9612955813	 1,7562901974	 2,1579802036	
 7,9812988365	 1,7468869686	 2,1600663662	
 8,0013020918	 1,7436230183	 2,1621978283	
 8,0213053470	 1,7561733723	 2,1641576290	
 8,0413086022	 1,7363584042	 2,1659505367	
 8,0613118575	 1,7010211945	 2,1679127216	
 8,0813151127	 1,6901481152	 2,1697151661	
 8,1013183679	 1,6723287106	 2,1716129780	
 8,1213216232	 1,6681015491	 2,1737122536	
 8,1413248784	 1,6567587852	 2,1758687496	
 8,1613281336	 1,6275584698	 2,1778142452	
 8,1813313888	 1,5986287594	 2,1798074245	
 8,2013346441	 1,5583491325	 2,1819400787	
 8,2213378993	 1,5273356438	 2,1839857101	
 8,2413411545	 1,5151250362	 2,1859478951	
 8,2613444098	 1,4967381954	 2,1879029274	
 8,2813476650	 1,4769935608	 2,1899890900	
