QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 9,2415039160	 0,9123170376	 2,3665559292	
 9,2615071712	 0,9504616261	 2,3684597015	
 9,2815104265	 0,9927213192	 2,3704123497	
 9,3015136817	 1,0367906094	 2,3725986481	
 9,3215169369	 1,0879981518	 2,3748505116	
 9,3415201922	 1,1431562901	 2,3769998550	
 9,3615234474	 1,1956071854	 2,3789501190	
 9,3815267026	 1,2470829487	 2,3809969425	
 9,4015299578	 1,2709641457	 2,3830652237	
 9,4215332131	 1,2790095806	 2,3850607872	
 9,4415364683	 1,2748384476	 2,3870611191	
 9,4615397235	 1,2531650066	 2,3890948296	
 9,4815429788	 1,2127685547	 2,3913764954	
 9,5015462340	 1,1610066891	 2,3935294151	
 9,5215494892	 1,1030375957	 2,3955190182	
 9,5415527444	 1,0235130787	 2,3975729942	
 9,5615559997	 0,9436452389	 2,3994350433	
 9,5815592549	 0,8776819706	 2,4012899399	
 9,6015625101	 0,8141660690	 2,4032819271	
 9,6215657654	 0,7469367981	 2,4052739143	
 9,6415690206	 0,6807613373	 2,4073052406	
 9,6615722758	 0,6266927719	 2,4093306065	
 9,6815755311	 0,5777347088	 2,4113667011	
 9,7015787863	 0,5255091190	 2,4133813381	
 9,7215820415	 0,4831230640	 2,4154543877	
 9,7415852967	 0,4488909245	 2,4174106121	
 9,7615885520	 0,4124760628	 2,4193739891	
 9,7815918072	 0,3782975674	 2,4214589596	
 9,8015950624	 0,3567087650	 2,4234497547	
 9,8215983177	 0,3420865536	 2,4253964424	
 9,8416015729	 0,3309094906	 2,4273562431	
 9,8616048281	 0,3263354301	 2,4294853210	
 9,8816080833	 0,3285264969	 2,4316096306	
 9,9016113386	 0,3327929974	 2,4335741997	
 9,9216145938	 0,3401458263	 2,4357116222	
 9,9416178490	 0,3506600857	 2,4378097057	
 9,9616211043	 0,3591203690	 2,4397218227	
 9,9816243595	 0,3684532642	 2,4417185783	
10,0016276147	 0,3829717636	 2,4437379837	
10,0216308700	 0,3968536854	 2,4457418919	
10,0416341252	 0,4079771042	 2,4478816986	
10,0616373804	 0,4195117950	 2,4499380589	
10,0816406356	 0,4333949089	 2,4518430233	
10,1016438909	 0,4481124878	 2,4539113045	
10,1216471461	 0,4602384567	 2,4560475349	
10,1416504013	 0,4745805264	 2,4580287933	
10,1616536566	 0,4909300804	 2,4600481987	
10,1816569118	 0,5053067207	 2,4621009827	
10,2016601670	 0,5160462856	 2,4642014503	
10,2216634222	 0,5274295807	 2,4663400650	
10,2416666775	 0,5396914482	 2,4684846401	
