QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 6,3810384182	 0,7522976398	 1,9462025166	
 6,4010416734	 0,7581984997	 1,9484722614	
 6,4210449287	 0,7649636269	 1,9505560398	
 6,4410481839	 0,7666087151	 1,9525861740	
 6,4610514391	 0,7743883133	 1,9547605515	
 6,4810546943	 0,7713246346	 1,9569218159	
 6,5010579496	 0,7612049580	 1,9587624073	
 6,5210612048	 0,7530319691	 1,9605708122	
 6,5410644600	 0,7468008995	 1,9624471664	
 6,5610677153	 0,7357764244	 1,9643664360	
 6,5810709705	 0,7243919373	 1,9662952423	
 6,6010742257	 0,7141292095	 1,9682979584	
 6,6210774809	 0,7020759583	 1,9701755047	
 6,6410807362	 0,6919956207	 1,9720721245	
 6,6610839914	 0,6787812710	 1,9744145870	
 6,6810872466	 0,6608235836	 1,9768714905	
 6,7010905019	 0,6522464752	 1,9789397717	
 6,7210937571	 0,6489241123	 1,9809854031	
 6,7410970123	 0,6333315372	 1,9831955433	
 6,7611002676	 0,6233584881	 1,9851565361	
 6,7811035228	 0,6143915653	 1,9871306419	
 6,8011067780	 0,6038248539	 1,9890654087	
 6,8211100332	 0,5994153023	 1,9908595085	
 6,8411132885	 0,5888295174	 1,9925642014	
 6,8611165437	 0,5743122101	 1,9943726063	
 6,8811197989	 0,5648612976	 1,9966793060	
 6,9011230542	 0,5545735359	 1,9987678528	
 6,9211263094	 0,5454158783	 2,0004773140	
 6,9411295646	 0,5340409279	 2,0026838779	
 6,9611328198	 0,5212247372	 2,0049548149	
 6,9811360751	 0,5157017708	 2,0069289207	
 7,0011393303	 0,5093204975	 2,0090854168	
 7,0211425855	 0,5044770241	 2,0113468170	
 7,0411458408	 0,5026400089	 2,0135128498	
 7,0611490960	 0,4996705055	 2,0155847073	
 7,0811523512	 0,5022788048	 2,0176076889	
 7,1011556065	 0,5095601082	 2,0196878910	
 7,1211588617	 0,5164968967	 2,0218348503	
 7,1411621169	 0,5261230469	 2,0242309570	
 7,1611653721	 0,5345892906	 2,0265090466	
 7,1811686274	 0,5468499660	 2,0285534859	
 7,2011718826	 0,5650675297	 2,0308530331	
 7,2211751378	 0,5767464638	 2,0332002640	
 7,2411783931	 0,5875730515	 2,0352971554	
 7,2611816483	 0,5978047848	 2,0371794701	
 7,2811849035	 0,6062281132	 2,0390629768	
 7,3011881587	 0,6227469444	 2,0410275459	
 7,3211914140	 0,6328034401	 2,0432329178	
 7,3411946692	 0,6378173828	 2,0456111431	
 7,3611979244	 0,6465971470	 2,0480525494	
 7,3812011797	 0,6495690346	 2,0502948761	
 7,4012044349	 0,6583249569	 2,0524668694	
 7,4212076901	 0,6677377224	 2,0544219017	
 7,4412109454	 0,6739330292	 2,0562064648	
 7,4612142006	 0,6816971302	 2,0582437515	
 7,4812174558	 0,6865847111	 2,0605456829	
 7,5012207110	 0,6935560703	 2,0625650883	
 7,5212239663	 0,7018828392	 2,0647215843	
 7,5412272215	 0,7051169872	 2,0668244362	
 7,5612304767	 0,7072734833	 2,0686602592	
 7,5812337320	 0,7143914700	 2,0709347725	
 7,6012369872	 0,7246553898	 2,0732212067	
 7,6212402424	 0,7298648357	 2,0751309395	
 7,6412434976	 0,7299339771	 2,0769906044	
 7,6612467529	 0,7357430458	 2,0793604851	
 7,6812500081	 0,7398641109	 2,0816755295	
 7,7012532633	 0,7406270504	 2,0837473869	
 7,7212565186	 0,7484245300	 2,0859670639	
 7,7412597738	 0,7552862167	 2,0883882046	
 7,7612630290	 0,7478082180	 2,0903313160	
 7,7812662843	 0,7447516918	 2,0916581154	
 7,8012695395	 0,7547688484	 2,0937085152	
 7,8212727947	 0,7547855377	 2,0962226391	
 7,8412760499	 0,7449042797	 2,0983111858	
 7,8612793052	 0,7358634472	 2,1002793312	
 7,8812825604	 0,7294070721	 2,1023213863	
 7,9012858156	 0,7200407982	 2,1044039726	
 7,9212890709	 0,7060182095	 2,1063554287	
 7,9412923261	 0,6883239746	 2,1084547043	
 7,9612955813	 0,6681525707	 2,1107065678	
 7,9812988365	 0,6512761116	 2,1129548550	
 8,0013020918	 0,6305789948	 2,1150529385	
 8,0213053470	 0,6112194061	 2,1169400215	
 8,0413086022	 0,5970644951	 2,1187889576	
 8,0613118575	 0,5827236176	 2,1205627918	
 8,0813151127	 0,5689311028	 2,1225309372	
 8,1013183679	 0,5575513840	 2,1249341965	
 8,1213216232	 0,5489695072	 2,1274793148	
 8,1413248784	 0,5383193493	 2,1297299862	
 8,1613281336	 0,5336689949	 2,1315765381	
 8,1813313888	 0,5338299274	 2,1334934235	
 8,2013346441	 0,5317544937	 2,1354973316	
 8,2213378993	 0,5353796482	 2,1374154091	
 8,2413411545	 0,5451524258	 2,1395027637	
 8,2613444098	 0,5513989925	 2,1415245533	
 8,2813476650	 0,5577743053	 2,1431910992	
 8,3013509202	 0,5703544617	 2,1450936794	
 8,3213541754	 0,5797755718	 2,1472632885	
 8,3413574307	 0,5871140957	 2,1493375301	
 8,3613606859	 0,5976355076	 2,1515738964	
 8,3813639411	 0,6070756912	 2,1540462971	
 8,4013671964	 0,6149411201	 2,1560382843	
 8,4213704516	 0,6236171722	 2,1580994129	
 8,4413737068	 0,6334662437	 2,1604919434	
 8,4613769621	 0,6434631348	 2,1626091003	
 8,4813802173	 0,6480991840	 2,1646344662	
 8,5013834725	 0,6488907337	 2,1663880348	
 8,5213867277	 0,6554496288	 2,1681988239	
 8,5413899830	 0,6672561169	 2,1701562405	
 8,5613932382	 0,6721353531	 2,1723365784	
 8,5813964934	 0,6729292870	 2,1746373177	
 8,6013997487	 0,6761884689	 2,1767449379	
 8,6214030039	 0,6798171997	 2,1786177158	
 8,6414062591	 0,6860220432	 2,1805727482	
 8,6614095144	 0,6920003891	 2,1827113628	
 8,6814127696	 0,6930530071	 2,1845650673	
 8,7014160248	 0,6936824322	 2,1864259243	
 8,7214192800	 0,6999611855	 2,1886134148	
 8,7414225353	 0,7052958012	 2,1906650066	
 8,7614257905	 0,7070660591	 2,1924829483	
 8,7814290457	 0,7112216949	 2,1945095062	
 8,8014323010	 0,7193279266	 2,1968615055	
 8,8214355562	 0,7217955589	 2,1991336346	
 8,8414388114	 0,7205104828	 2,2012233734	
 8,8614420666	 0,7275164127	 2,2031354904	
 8,8814453219	 0,7350337505	 2,2053611279	
 8,9014485771	 0,7350897789	 2,2076106071	
 8,9214518323	 0,7301473618	 2,2092151642	
 8,9414550876	 0,7274913788	 2,2110974789	
 8,9614583428	 0,7347011566	 2,2136068344	
 8,9814615980	 0,7386195660	 2,2162127495	
 9,0014648533	 0,7337749004	 2,2184371948	
 9,0214681085	 0,7336568832	 2,2204852104	
 9,0414713637	 0,7363784313	 2,2227394581	
 9,0614746189	 0,7337093353	 2,2248160839	
 9,0814778742	 0,7264423370	 2,2266471386	
 9,1014811294	 0,7216477394	 2,2288620472	
 9,1214843846	 0,7168328762	 2,2308993340	
 9,1414876399	 0,7111585140	 2,2327399254	
 9,1614908951	 0,7076346874	 2,2348809242	
 9,1814941503	 0,7024776936	 2,2369730473	
 9,2014974055	 0,6896710396	 2,2391223907	
 9,2215006608	 0,6750702858	 2,2411322594	
 9,2415039160	 0,6699204445	 2,2432732582	
 9,2615071712	 0,6676542759	 2,2455084324	
 9,2815104265	 0,6570339203	 2,2473692894	
 9,3015136817	 0,6459403038	 2,2492218018	
 9,3215169369	 0,6413018703	 2,2511601448	
 9,3415201922	 0,6377828121	 2,2532260418	
 9,3615234474	 0,6332421303	 2,2554600239	
 9,3815267026	 0,6320214272	 2,2575616837	
 9,4015299578	 0,6353902817	 2,2596299648	
 9,4215332131	 0,6370866299	 2,2617638111	
 9,4415364683	 0,6373929977	 2,2638607025	
 9,4615397235	 0,6339704990	 2,2657823563	
 9,4815429788	 0,6332194805	 2,2676813602	
 9,5015462340	 0,6349658966	 2,2697794437	
 9,5215494892	 0,6350111961	 2,2718882561	
 9,5415527444	 0,6402873993	 2,2738206387	
 9,5615559997	 0,6460380554	 2,2757577896	
 9,5815592549	 0,6455779076	 2,2776961327	
 9,6015625101	 0,6464874744	 2,2795617580	
 9,6215657654	 0,6534016132	 2,2815072536	
 9,6415690206	 0,6556355953	 2,2834730148	
 9,6615722758	 0,6575667858	 2,2853195667	
 9,6815755311	 0,6639933586	 2,2872090340	
 9,7015787863	 0,6673514843	 2,2892272472	
 9,7215820415	 0,6650424004	 2,2912299633	
 9,7415852967	 0,6687641144	 2,2932660580	
 9,7615885520	 0,6763350964	 2,2952723503	
 9,7815918072	 0,6764733791	 2,2975111008	
