DT9824(00).Ain 0(X)	DT9824(00).Ain 0(Y)	DT9824(00).Ain 1(X)	DT9824(00).Ain 1(Y)
3168	2,65873074531555	3168	7,50118827819824
3169	2,69919633865356	3169	7,50298595428467
3170	2,70951271057129	3170	7,50510787963867
3171	2,78470158576965	3171	7,50758743286133
3172	2,85099267959595	3172	7,50953578948975
3173	2,85984039306641	3173	7,51111888885498
3174	2,86882996559143	3174	7,51303768157959
3175	2,86869525909424	3175	7,51497745513916
3176	2,8476881980896	3176	7,51692867279053
3177	2,81909108161926	3177	7,51896142959595
3178	2,78576850891113	3178	7,52080678939819
3179	2,73656487464905	3179	7,52275085449219
3180	2,68316984176636	3180	7,52479934692383
3181	2,6521098613739	3181	7,52680540084839
3182	2,64061331748962	3182	7,52876663208008
3183	2,62933015823364	3183	7,53084659576416
3184	2,61628985404968	3184	7,53311634063721
3185	2,61114954948425	3185	7,53532886505127
3186	2,62478947639465	3186	7,53756523132324
3187	2,64069795608521	3187	7,53935575485229
3188	2,64068603515625	3188	7,54084014892578
3189	2,65214800834656	3189	7,54290676116943
3190	2,66957521438599	3190	7,54483699798584
3191	2,71064043045044	3191	7,54678630828857
3192	2,7844500541687	3192	7,54901504516602
3193	2,8179919719696	3193	7,55102252960205
3194	2,84462690353394	3194	7,55288124084473
3195	2,94223666191101	3195	7,55488300323486
3196	3,01150798797607	3196	7,5569019317627
3197	3,0178427696228	3197	7,55873107910156
3198	3,03959846496582	3198	7,56069278717041
3199	3,03486466407776	3199	7,56273651123047
3200	2,97745943069458	3200	7,56480693817139
3201	2,88812160491943	3201	7,56670570373535
3202	2,76700258255005	3202	7,56863355636597
3203	2,6845920085907	3203	7,57089519500732
3204	2,64334201812744	3204	7,57294750213623
3205	2,62431979179382	3205	7,57467985153198
3206	2,64030694961548	3206	7,57642030715942
3207	2,65467524528503	3207	7,57812595367432
3208	2,68268942832947	3208	7,58017444610596
3209	2,72304177284241	3209	7,582444190979
3210	2,76229500770569	3210	7,58424377441406
3211	2,79498934745789	3211	7,58575201034546
3212	2,83092498779297	3212	7,58758544921875
3213	2,88421273231506	3213	7,59002590179443
3214	2,93030500411987	3214	7,59270668029785
3215	2,97244787216187	3215	7,59492301940918
3216	3,03406000137329	3216	7,59676694869995
3217	3,10522437095642	3217	7,5987720489502
3218	3,16567063331604	3218	7,60059452056885
3219	3,21471929550171	3219	7,60226964950562
3220	3,21680426597595	3220	7,60435962677002
3221	3,15258741378784	3221	7,60645627975464
3222	3,01580905914307	3222	7,60850048065186
3223	2,86662817001343	3223	7,61063194274902
3224	2,75798201560974	3224	7,61299133300781
3225	2,63537883758545	3225	7,61506938934326
3226	2,53689885139465	3226	7,61677742004395
3227	2,5231945514679	3227	7,61854648590088
3228	2,53236055374146	3228	7,62047672271729
3229	2,54191279411316	3229	7,62253522872925
3230	2,56025552749634	3230	7,62452363967896
3231	2,57808685302734	3231	7,62672996520996
3232	2,64003872871399	3232	7,62887096405029
3233	2,72913336753845	3233	7,63095855712891
3234	2,75059461593628	3234	7,63286972045898
3235	2,81049132347107	3235	7,63467311859131
3236	2,96688675880432	3236	7,6369047164917
3237	3,07265400886536	3237	7,63918304443359
3238	3,16576838493347	3238	7,64133214950562
3239	3,24287056922913	3239	7,64324188232422
3240	3,19912672042847	3240	7,64535331726074
3241	3,19054365158081	3241	7,64766454696655
3242	3,09425830841064	3242	7,64965629577637
3243	2,78212785720825	3243	7,65130615234375
3244	2,60165810585022	3244	7,65285968780518
3245	2,52052545547485	3245	7,65481472015381
3246	2,44026660919189	3246	7,65657806396484
3247	2,43083238601685	3247	7,6582145690918
3248	2,42745399475098	3248	7,66024208068848
3249	2,47488021850586	3249	7,66225576400757
3250	2,56306529045105	3250	7,66406297683716
3251	2,57612705230713	3251	7,6660680770874
3252	2,59773015975952	3252	7,66809225082397
3253	2,73431897163391	3253	7,66991519927979
3254	2,81090497970581	3254	7,6716685295105
3255	2,80015826225281	3255	7,67370462417603
3256	2,81723260879517	3256	7,67584085464478
3257	2,8376305103302	3257	7,67757892608643
3258	2,89303660392761	3258	7,67928123474121
3259	2,90511250495911	3259	7,68116474151611
3260	2,80576586723328	3260	7,68290615081787
3261	2,77690410614014	3261	7,68455743789673
3262	2,79536008834839	3262	7,68653297424316
3263	2,67191648483276	3263	7,6885404586792
3264	2,52953410148621	3264	7,69041538238525
3265	2,50482082366943	3265	7,69233322143555
3266	2,45330452919006	3266	7,69409084320068
3267	2,38195538520813	3267	7,69591236114502
3268	2,35475063323975	3268	7,69796371459961
3269	2,3545253276825	3269	7,7001485824585
3270	2,42628931999207	3270	7,70227527618408
3271	2,44024753570557	3271	7,70437145233154
3272	2,39948153495789	3272	7,70650386810303
3273	2,48465895652771	3273	7,70828723907471
3274	2,58163452148438	3274	7,70983219146729
3275	2,53852248191834	3275	7,71187543869019
3276	2,53140687942505	3276	7,71384239196777
3277	2,63230443000793	3277	7,71574878692627
3278	2,66246795654297	3278	7,71805858612061
3279	2,62996315956116	3279	7,72011756896973
3280	2,61358499526978	3280	7,72241353988647
3281	2,61794328689575	3281	7,72509574890137
3282	2,66775131225586	3282	7,72735214233398
3283	2,63647437095642	3283	7,72937297821045
3284	2,48597621917725	3284	7,73148155212402
3285	2,47618675231934	3285	7,73351907730103
3286	2,52764463424683	3286	7,73553609848022
3287	2,42758512496948	3287	7,73778915405273
3288	2,35289692878723	3288	7,73990631103516
3289	2,38544821739197	3289	7,74154758453369
3290	2,35747933387756	3290	7,74320507049561
3291	2,29678630828857	3291	7,74510860443115
3292	2,3047137260437	3292	7,74717569351196
3293	2,31091976165771	3293	7,74918460845947
3294	2,33564734458923	3294	7,7510142326355
3295	2,35917448997498	3295	7,75298500061035
3296	2,33174681663513	3296	7,75501012802124
3297	2,37465977668762	3297	7,75691604614258
3298	2,43517518043518	3298	7,75921821594238
3299	2,39861965179443	3299	7,76146507263184
3300	2,42576241493225	3300	7,76336908340454
3301	2,5046694278717	3301	7,76558017730713
3302	2,51627087593079	3302	7,76785612106323
3303	2,53361701965332	3303	7,76984691619873
3304	2,48832702636719	3304	7,77187442779541
3305	2,43779063224792	3305	7,77389764785767
3306	2,50576496124268	3306	7,7759051322937
3307	2,47087121009827	3307	7,77815580368042
3308	2,37071990966797	3308	7,7804479598999
3309	2,39711046218872	3309	7,78260135650635
3310	2,40613460540771	3310	7,78458833694458
3311	2,33269333839417	3311	7,78677463531494
3312	2,29555010795593	3312	7,78909301757813
3313	2,28834509849548	3313	7,79106855392456
3314	2,25817799568176	3314	7,79291868209839
3315	2,25311994552612	3315	7,79489135742188
3316	2,24540948867798	3316	7,79674053192139
3317	2,24125146865845	3317	7,79851818084717
3318	2,31648445129395	3318	7,80029296875
3319	2,33221411705017	3319	7,80212306976318
3320	2,28956699371338	3320	7,80397510528564
3321	2,35514998435974	3321	7,80605697631836
3322	2,43854641914368	3322	7,80802822113037
3323	2,45924353599548	3323	7,80994033813477
3324	2,49907612800598	3324	7,81211757659912
3325	2,56232976913452	3325	7,81448125839233
3326	2,61353135108948	3326	7,81679630279541
3327	2,62229442596436	3327	7,81874752044678
3328	2,55989789962769	3328	7,82083415985107
3329	2,49956011772156	3329	7,82289600372314
3330	2,45251417160034	3330	7,82485103607178
3331	2,36271977424622	3331	7,82687664031982
3332	2,28226065635681	3332	7,82885456085205
3333	2,27314472198486	3333	7,83082103729248
3334	2,25167989730835	3334	7,83288478851318
3335	2,19533205032349	3335	7,83510303497314
3336	2,20237016677856	3336	7,83706092834473
3337	2,24042057991028	3337	7,83863306045532
3338	2,25576877593994	3338	7,84024620056152
3339	2,28779911994934	3339	7,84236907958984
3340	2,35481023788452	3340	7,84471130371094
3341	2,43217945098877	3341	7,84669399261475
3342	2,46935725212097	3342	7,84855604171753
3343	2,44908094406128	3343	7,85054445266724
3344	2,42564678192139	3344	7,85258674621582
3345	2,33975768089294	3345	7,85468482971191
3346	2,21948981285095	3346	7,85674810409546
3347	2,12771415710449	3347	7,85873317718506
3348	2,04490780830383	3348	7,86083126068115
3349	2,0698606967926	3349	7,86284446716309
3350	2,1034038066864	3350	7,86491966247559
3351	2,04024910926819	3351	7,86702394485474
3352	2,08787202835083	3352	7,86893844604492
3353	2,20408201217651	3353	7,8707218170166
3354	2,24804520606995	3354	7,87255525588989
3355	2,32971906661987	3355	7,87418603897095
3356	2,45222568511963	3356	7,87577056884766
3357	2,57207036018372	3357	7,87765026092529
3358	2,68238306045532	3358	7,87957763671875
3359	2,6833713054657	3359	7,88158178329468
3360	2,57113814353943	3360	7,88352584838867
3361	2,43857741355896	3361	7,88559675216675
3362	2,27612137794495	3362	7,88750648498535
3363	2,12741255760193	3363	7,88888835906982
3364	2,03660249710083	3364	7,89057970046997
3365	2,015780210495	3365	7,89269208908081
3366	2,03373789787292	3366	7,89453601837158
3367	2,02450633049011	3367	7,89645290374756
3368	2,05210328102112	3368	7,89867496490479
3369	2,14574575424194	3369	7,90083980560303
3370	2,20073223114014	3370	7,90301322937012
3371	2,22500920295715	3371	7,90510272979736
3372	2,32626557350159	3372	7,90681600570679
3373	2,43342161178589	3373	7,9084849357605
3374	2,50137329101563	3374	7,91045427322388
3375	2,57493495941162	3375	7,91232967376709
3376	2,56511807441711	3376	7,91444396972656
3377	2,52171397209167	3377	7,91647052764893
3378	2,57950305938721	3378	7,91818237304688
3379	2,51860976219177	3379	7,92048358917236
3380	2,29719161987305	3380	7,92288684844971
3381	2,20684766769409	3381	7,92482137680054
3382	2,18855023384094	3382	7,92690753936768
3383	2,12107300758362	3383	7,92927360534668
3384	2,08398938179016	3384	7,93141603469849
3385	2,06106662750244	3385	7,93339824676514
3386	2,06127882003784	3386	7,9353199005127
3387	2,11554765701294	3387	7,93716907501221
3388	2,12344288825989	3388	7,93861389160156
3389	2,12538361549377	3389	7,9402027130127
3390	2,21444129943848	3390	7,94253921508789
3391	2,29433655738831	3391	7,94479846954346
3392	2,33411312103271	3392	7,94677972793579
3393	2,420574426651	3393	7,94873142242432
3394	2,50971913337708	3394	7,95058965682983
3395	2,56898760795593	3395	7,95233488082886
3396	2,64343738555908	3396	7,9542293548584
3397	2,71679162979126	3397	7,95638942718506
3398	2,77279138565063	3398	7,95837640762329
3399	2,79313921928406	3399	7,96004295349121
3400	2,73322701454163	3400	7,96171569824219
3401	2,67104387283325	3401	7,96401739120483
3402	2,65639424324036	3402	7,96611309051514
3403	2,53432512283325	3403	7,96819925308228
3404	2,40876317024231	3404	7,97045707702637
3405	2,37393617630005	3405	7,97257995605469
3406	2,30768799781799	3406	7,97462940216064
3407	2,24651575088501	3407	7,97623729705811
3408	2,22026228904724	3408	7,97823429107666
3409	2,19798564910889	3409	7,98026943206787
3410	2,22825407981873	3410	7,9817476272583
3411	2,27293372154236	3411	7,98382663726807
3412	2,26805806159973	3412	7,98609733581543
3413	2,31812834739685	3413	7,98787021636963
3414	2,43542551994324	3414	7,98967933654785
3415	2,47713923454285	3415	7,99136877059937
3416	2,48365640640259	3416	7,99336433410645
3417	2,57130742073059	3417	7,99547433853149
3418	2,65813112258911	3418	7,99740314483643
3419	2,70344972610474	3419	7,99920177459717
3420	2,74896740913391	3420	8,00093555450439
3421	2,78642773628235	3421	8,00271797180176
3422	2,80041456222534	3422	8,00465965270996
3423	2,81794667243958	3423	8,00664520263672
3424	2,80118346214294	3424	8,00846195220947
3425	2,74590015411377	3425	8,01027679443359
3426	2,70539999008179	3426	8,01232528686523
3427	2,65281319618225	3427	8,01432228088379
3428	2,60101199150085	3428	8,01615238189697
3429	2,58709073066711	3429	8,01799201965332
3430	2,56994485855103	3430	8,01993179321289
3431	2,53027677536011	3431	8,02202224731445
3432	2,51251459121704	3432	8,02405452728271
3433	2,51319646835327	3433	8,0259895324707
3434	2,51798868179321	3434	8,02794361114502
3435	2,53496050834656	3435	8,0298957824707
3436	2,55722284317017	3436	8,03173637390137
3437	2,61732816696167	3437	8,03349590301514
3438	2,68415927886963	3438	8,03547954559326
3439	2,74533748626709	3439	8,03751468658447
3440	2,8346312046051	3440	8,0392017364502
3441	2,93689846992493	3441	8,04100894927979
3442	2,99484610557556	3442	8,04305267333984
3443	3,00078272819519	3443	8,0451602935791
3444	3,02938580513	3444	8,04727649688721
3445	3,05093288421631	3445	8,04904365539551
3446	3,04346323013306	3446	8,05081176757813
3447	3,01833271980286	3447	8,05276107788086
3448	2,95404195785522	3448	8,0547046661377
3449	2,87851691246033	3449	8,05678367614746
3450	2,83089518547058	3450	8,05888652801514
3451	2,79606103897095	3451	8,06083679199219
3452	2,79229164123535	3452	8,06278419494629
3453	2,82671570777893	3453	8,06478404998779
3454	2,85720109939575	3454	8,06676864624023
3455	2,88786768913269	3455	8,06869697570801
3456	2,91501879692078	3456	8,0706672668457
3457	2,93417572975159	3457	8,07265377044678
3458	2,95936703681946	3458	8,07479953765869
3459	2,99694538116455	3459	8,0769624710083
3460	3,03556442260742	3460	8,07898044586182
3461	3,0933678150177	3461	8,08098793029785
3462	3,15153360366821	3462	8,08299160003662
3463	3,18165063858032	3463	8,08515357971191
3464	3,21208119392395	3464	8,08733081817627
3465	3,24140071868896	3465	8,08951568603516
3466	3,2640266418457	3466	8,09159851074219
3467	3,23564529418945	3467	8,09330749511719
3468	3,13315033912659	3468	8,09507274627686
3469	3,02125930786133	3469	8,096999168396
3470	2,92297720909119	3470	8,09885501861572
3471	2,85348415374756	3471	8,10076522827148
3472	2,84654498100281	3472	8,10262775421143
3473	2,87643909454346	3473	8,10457706451416
3474	2,92769432067871	3474	8,1065034866333
3475	2,99212694168091	3475	8,10832786560059
3476	3,05155634880066	3476	8,11033058166504
3477	3,11824440956116	3477	8,11240291595459
3478	3,20476055145264	3478	8,1143913269043
3479	3,27829718589783	3479	8,11640739440918
3480	3,36968660354614	3480	8,1184253692627
3481	3,46617937088013	3481	8,12034225463867
3482	3,53349685668945	3482	8,1221866607666
3483	3,60376834869385	3483	8,12407112121582
3484	3,6309278011322	3484	8,12596893310547
3485	3,56807112693787	3485	8,12796783447266
3486	3,4581184387207	3486	8,13000869750977
3487	3,29334855079651	3487	8,13211345672607
3488	3,11458230018616	3488	8,13423633575439
3489	2,98964262008667	3489	8,13626670837402
3490	2,90779590606689	3490	8,13832855224609
3491	2,88908004760742	3491	8,14034080505371
3492	2,91482329368591	3492	8,14234256744385
3493	2,94194340705872	3493	8,14429092407227
3494	2,97982692718506	3494	8,14617156982422
3495	3,05764436721802	3495	8,14821720123291
3496	3,13699722290039	3496	8,15027236938477
3497	3,2254695892334	3497	8,15216159820557
3498	3,34285974502563	3498	8,15409755706787
3499	3,47826480865479	3499	8,15624618530273
3500	3,68926644325256	3500	8,15820598602295
3501	3,89315485954285	3501	8,16021347045898
3502	3,9287805557251	3502	8,16235446929932
3503	3,84317398071289	3503	8,16437816619873
3504	3,7102472782135	3504	8,1663875579834
3505	3,50943207740784	3505	8,16827583312988
3506	3,28802704811096	3506	8,1702880859375
3507	3,1374979019165	3507	8,17215728759766
3508	3,06342482566834	3508	8,17384910583496
3509	3,02994728088379	3509	8,17578506469727
3510	3,01532506942749	3510	8,17781257629395
3511	3,00496459007263	3511	8,17972373962402
3512	3,03056120872498	3512	8,18163871765137
3513	3,04457426071167	3513	8,18364238739014
3514	3,04712891578674	3514	8,18570518493652
3515	3,10029149055481	3515	8,18789005279541
3516	3,17453265190125	3516	8,19007873535156
3517	3,30030083656311	3517	8,19254684448242
3518	3,45967054367065	3518	8,19496917724609
3519	3,58392119407654	3519	8,19706916809082
3520	3,71466994285584	3520	8,1990852355957
3521	3,83939027786255	3521	8,20085430145264
3522	3,80250096321106	3522	8,20285892486572
3523	3,67286324501038	3523	8,20491981506348
3524	3,51885557174683	3524	8,20690536499023
3525	3,34718465805054	3525	8,20885753631592
3526	3,20924878120422	3526	8,21045303344727
3527	3,10311317443848	3527	8,2124137878418
3528	3,03796052932739	3528	8,21465682983398
3529	2,98052191734314	3529	8,2165584564209
3530	2,94283509254456	3530	8,21834754943848
3531	2,95822501182556	3531	8,22032165527344
3532	2,99590229988098	3532	8,22250366210938
3533	3,05934548377991	3533	8,22469234466553
3534	3,19096326828003	3534	8,22679615020752
3535	3,25156569480896	3535	8,22904586791992
3536	3,31986546516418	3536	8,23141860961914
3537	3,48613023757935	3537	8,23353862762451
3538	3,53286266326904	3538	8,23562145233154
3539	3,51006388664246	3539	8,23777389526367
3540	3,44419956207275	3540	8,23953151702881
3541	3,32422018051147	3541	8,24101066589355
3542	3,31661462783813	3542	8,24257373809814
3543	3,22259664535522	3543	8,24443626403809
3544	3,02221179008484	3544	8,24654006958008
3545	2,98617720603943	3545	8,24855709075928
3546	2,99367070198059	3546	8,25044631958008
3547	2,93731570243835	3547	8,25243091583252
3548	2,91743516921997	3548	8,2545337677002
3549	2,92910099029541	3549	8,25653266906738
3550	2,92812943458557	3550	8,25841903686523
3551	2,93248534202576	3551	8,26046752929688
3552	2,9306697845459	3552	8,26258087158203
3553	2,94684886932373	3553	8,2645902633667
3554	3,02019476890564	3554	8,26664924621582
3555	3,04084777832031	3555	8,2690258026123
3556	3,05716276168823	3556	8,27146148681641
3557	3,16524624824524	3557	8,27353572845459
3558	3,23706388473511	3558	8,27548789978027
3559	3,26028227806091	3559	8,27733898162842
3560	3,2597017288208	3560	8,27917289733887
3561	3,24773192405701	3561	8,28102493286133
3562	3,27628016471863	3562	8,28286170959473
3563	3,21558833122253	3563	8,28486824035645
3564	3,08456778526306	3564	8,28683853149414
3565	3,07608008384705	3565	8,28868293762207
3566	3,04903149604797	3566	8,29069137573242
3567	2,92373299598694	3567	8,29284477233887
3568	2,86842942237854	3568	8,29491806030273
3569	2,85999178886414	3569	8,29685020446777
3570	2,81162142753601	3570	8,2988452911377
3571	2,76792645454407	3571	8,30081081390381
3572	2,77026057243347	3572	8,30282115936279
3573	2,78875231742859	3573	8,30476951599121
3574	2,8177285194397	3574	8,30642223358154
3575	2,86339521408081	3575	8,30830097198486
3576	2,91570901870728	3576	8,3103666305542
3577	2,99050569534302	3577	8,31225776672363
3578	3,02479386329651	3578	8,31397914886475
3579	2,97803163528442	3579	8,31613063812256
3580	3,0220091342926	3580	8,31842613220215
3581	3,13212394714355	3581	8,32037544250488
3582	3,13762545585632	3582	8,32238388061523
3583	3,13423871994019	3583	8,3243579864502
3584	3,12782764434814	3584	8,32618713378906
3585	3,08604836463928	3585	8,32789516448975
3586	3,02221417427063	3586	8,33004093170166
3587	2,9509961605072	3587	8,33215141296387
3588	2,96432495117188	3588	8,33389282226563
3589	2,96911716461182	3589	8,33581352233887
3590	2,99305081367493	3590	8,33781051635742
3591	3,08634161949158	3591	8,33984184265137
3592	3,09043049812317	3592	8,3420581817627
3593	2,9831850528717	3593	8,34409236907959
3594	2,82031416893005	3594	8,3458948135376
3595	2,61854290962219	3595	8,34781837463379
3596	2,47312784194946	3596	8,34997081756592
3597	2,44261622428894	3597	8,35210704803467
3598	2,37977266311646	3598	8,35394763946533
3599	2,36459732055664	3599	8,35596561431885
3600	2,54972100257874	3600	8,3581714630127
3601	2,74201631546021	3601	8,36037826538086
3602	2,88958430290222	3602	8,36264419555664
3603	3,13449501991272	3603	8,3647632598877
3604	3,3851146697998	3604	8,36669063568115
3605	3,59543442726135	3605	8,36857414245605
3606	3,70029926300049	3606	8,37042903900146
3607	3,5917341709137	3607	8,37274742126465
3608	3,36729526519775	3608	8,37488651275635
3609	3,05534720420837	3609	8,37668895721436
3610	2,70284175872803	3610	8,37891101837158
3611	2,42688655853271	3611	8,38081359863281
3612	2,25966453552246	3612	8,38229274749756
3613	2,15920209884644	3613	8,38410377502441
3614	2,11799740791321	3614	8,38630199432373
3615	2,15075731277466	3615	8,38816452026367
3616	2,23528385162354	3616	8,38974571228027
3617	2,39007592201233	3617	8,39157676696777
3618	2,60422468185425	3618	8,39343166351318
3619	2,81505346298218	3619	8,39571475982666
3620	3,02173495292664	3620	8,39837169647217
3621	3,17841053009033	3621	8,40090560913086
3622	3,18914890289307	3622	8,40332221984863
3623	3,10412287712097	3623	8,40531253814697
3624	3,03321242332459	3624	8,40707397460938
3625	2,95106172561646	3625	8,40882682800293
3626	2,84611821174622	3626	8,41056251525879
3627	2,77999997138977	3627	8,41253280639648
3628	2,72163152694702	3628	8,41437721252441
3629	2,66336917877197	3629	8,4160213470459
3630	2,68394351005554	3630	8,4176549911499
3631	2,70434021949768	3631	8,41965579986572
3632	2,64438986778259	3632	8,42171669006348
3633	2,61439085006714	3633	8,42399215698242
3634	2,65235424041748	3634	8,42651844024658
3635	2,68779039382935	3635	8,42863082885742
3636	2,70914673805237	3636	8,43081855773926
3637	2,74721384048462	3637	8,43278026580811
3638	2,79209017753601	3638	8,43463134765625
3639	2,83193349838257	3639	8,43654727935791
3640	2,87814259529114	3640	8,43846321105957
3641	2,89435267448425	3641	8,44065284729004
3642	2,84977316856384	3642	8,44269180297852
3643	2,79237031936646	3643	8,44440364837646
3644	2,7518618106842	3644	8,44613933563232
3645	2,68549203872681	3645	8,44814205169678
3646	2,61644721031189	3646	8,45031833648682
3647	2,57494211196899	3647	8,45224285125732
3648	2,53111481666565	3648	8,4539270401001
3649	2,50276327133179	3649	8,4558162689209
3650	2,48430848121643	3650	8,4580135345459
3651	2,47591733932495	3651	8,46016120910645
3652	2,48475551605225	3652	8,4619722366333
3653	2,52423524856567	3653	8,46365737915039
3654	2,60135412216187	3654	8,46581649780273
3655	2,70119190216064	3655	8,46797847747803
3656	2,82768607139587	3656	8,47005653381348
3657	2,93582439422607	3657	8,47241878509521
3658	3,01873087882996	3658	8,47443962097168
3659	3,10512900352478	3659	8,4760799407959
3660	3,16919922828674	3660	8,47801971435547
3661	3,17976236343384	3661	8,48005390167236
3662	3,15565466880798	3662	8,48164081573486
3663	3,08663725852966	3663	8,48335742950439
3664	2,98730731010437	3664	8,48534393310547
3665	2,90655970573425	3665	8,48737335205078
3666	2,8010368347168	3666	8,4894323348999
3667	2,68854022026062	3667	8,49141979217529
3668	2,63653039932251	3668	8,49334335327148
3669	2,59916186332703	3669	8,49525260925293
3670	2,55961894989014	3670	8,497314453125
3671	2,54981517791748	3671	8,49936580657959
3672	2,56998658180237	3672	8,50127410888672
3673	2,60698318481445	3673	8,50325489044189
3674	2,66372323036194	3674	8,50531578063965
3675	2,73235559463501	3675	8,50711250305176
3676	2,81284689903259	3676	8,50895500183105
3677	2,90702819824219	3677	8,51126289367676
3678	3,00102591514587	3678	8,51345634460449
3679	3,08758735656738	3679	8,51530265808105
3680	3,14659476280212	3680	8,51718425750732
3681	3,18362712860107	3681	8,51932334899902
3682	3,20891261100769	3682	8,52137184143066
3683	3,22435975074768	3683	8,52345275878906
3684	3,24326515197754	3684	8,52569961547852
3685	3,26343178749084	3685	8,527756690979
3686	3,26957702636719	3686	8,52963829040527
3687	3,26204895973206	3687	8,53178882598877
3688	3,26135873794556	3688	8,53436088562012
3689	3,24319958686829	3689	8,53654479980469
3690	3,19252967834473	3690	8,53836250305176
3691	3,14607501029968	3691	8,54023933410645
3692	3,12882304191589	3692	8,54214096069336
3693	3,11431288719177	3693	8,54396057128906
3694	3,12065362930298	3694	8,54571151733398
3695	3,20246458053589	3695	8,54784202575684
3696	3,29127669334412	3696	8,54990768432617
3697	3,36674213409424	3697	8,55178737640381
3698	3,45171689987183	3698	8,55408477783203
3699	3,51144552230835	3699	8,55601406097412
3700	3,53330135345459	3700	8,55760955810547
3701	3,50968956947327	3701	8,55937576293945
3702	3,42366814613342	3702	8,56146240234375
3703	3,32598567008972	3703	8,56360244750977
3704	3,265300989151	3704	8,56548309326172
3705	3,21834444999695	3705	8,56743431091309
3706	3,21326017379761	3706	8,56932544708252
3707	3,26623201370239	3707	8,57125091552734
3708	3,36869478225708	3708	8,57344436645508
3709	3,53522896766663	3709	8,5754566192627
3710	3,71315121650696	3710	8,57714653015137
3711	3,8695240020752	3711	8,57888317108154
3712	4,04696846008301	3712	8,58097076416016
3713	4,18699026107788	3713	8,58306789398193
3714	4,25205945968628	3714	8,5848274230957
3715	4,28017616271973	3715	8,58657455444336
3716	4,20864677429199	3716	8,58846855163574
3717	4,06905889511108	3717	8,59029006958008
3718	3,88650298118591	3718	8,59202480316162
3719	3,66691946983337	3719	8,5939769744873
3720	3,55015873908997	3720	8,59599304199219
3721	3,51763844490051	3721	8,59801197052002
3722	3,56510639190674	3722	8,59986686706543
3723	3,66950511932373	3723	8,60169410705566
3724	3,73047351837158	3724	8,60386371612549
3725	3,90423893928528	3725	8,60599517822266
3726	4,18198347091675	3726	8,60790729522705
3727	4,36222076416016	3727	8,61002540588379
3728	4,56913566589355	3728	8,61201763153076
3729	4,82730150222778	3729	8,61388397216797
3730	4,94441747665405	3730	8,6158275604248
3731	4,92340660095215	3731	8,61782264709473
3732	4,76036071777344	3732	8,620041847229
3733	4,53673267364502	3733	8,62187385559082
3734	4,354248046875	3734	8,62370586395264
3735	4,22263050079346	3735	8,62593746185303
3736	4,16841602325439	3736	8,62790107727051
3737	4,15517902374268	3737	8,62968444824219
3738	4,18917083740234	3738	8,63156795501709
3739	4,28264141082764	3739	8,63344955444336
3740	4,35821294784546	3740	8,63529205322266
3741	4,46821212768555	3741	8,63721370697021
3742	4,61076736450195	3742	8,63934135437012
3743	4,74671459197998	3743	8,64157581329346
3744	4,87467384338379	3744	8,64369773864746
3745	4,91425895690918	3745	8,64576530456543
3746	4,8795690536499	3746	8,64784049987793
3747	4,74608325958252	3747	8,65004920959473
3748	4,49320316314697	3748	8,652024269104
3749	4,2459831237793	3749	8,65379810333252
3750	4,0817985534668	3750	8,65576553344727
3751	3,97917985916138	3751	8,65776634216309
3752	3,94731163978577	3752	8,6596508026123
3753	4,01185750961304	3753	8,66151237487793
3754	4,16205167770386	3754	8,66341781616211
3755	4,36721801757813	3755	8,66523551940918
3756	4,55440616607666	3756	8,66714477539063
3757	4,65670585632324	3757	8,66903781890869
3758	4,67670822143555	3758	8,67081260681152
3759	4,59806442260742	3759	8,67260074615479
3760	4,43858528137207	3760	8,67445755004883
3761	4,27256345748901	3761	8,67647361755371
3762	4,08607006072998	3762	8,67855644226074
3763	3,87906193733215	3763	8,68071556091309
3764	3,73153686523438	3764	8,6827278137207
3765	3,62179517745972	3765	8,68467140197754
3766	3,55308890342712	3766	8,6867790222168
3767	3,5766875743866	3767	8,68879508972168
3768	3,70383501052856	3768	8,69068336486816
3769	3,84572148323059	3769	8,69259262084961
3770	4,04301643371582	3770	8,69454002380371
3771	4,26430606842041	3771	8,69645595550537
3772	4,42169284820557	3772	8,69839668273926
3773	4,49207878112793	3773	8,70049095153809
3774	4,23831224441528	3774	8,70275688171387
3775	3,90337824821472	3775	8,70484733581543
3776	3,71713757514954	3776	8,70674514770508
3777	3,47357034683228	3777	8,70885372161865
3778	3,26407194137573	3778	8,71090793609619
3779	3,15168142318726	3779	8,71278953552246
3780	3,13760161399841	3780	8,71480751037598
3781	3,37736010551453	3781	8,71689891815186
3782	3,59352946281433	3782	8,71895980834961
3783	3,66282224655151	3783	8,72106647491455
3784	3,7980318069458	3784	8,72325706481934
3785	3,75870704650879	3785	8,72545146942139
3786	3,58449339866638	3786	8,72740840911865
3787	3,31647276878357	3787	8,72908115386963
3788	2,82747983932495	3788	8,73084259033203
3789	2,59809136390686	3789	8,73277187347412
3790	2,68680930137634	3790	8,73452568054199
3791	2,73770570755005	3791	8,73626804351807
3792	2,84212470054626	3792	8,73835182189941
3793	3,04765224456787	3793	8,7406587600708
3794	3,20850133895874	3794	8,74298477172852
3795	3,32969546318054	3795	8,74510669708252
3796	3,40782642364502	3796	8,74711513519287
3797	3,44306111335754	3797	8,74913215637207
3798	3,51105928421021	3798	8,7512035369873
3799	3,49037289619446	3799	8,75321483612061
3800	3,29681038856506	3800	8,7550745010376
