QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 7,3411946692	 0,5706441402	 2,1155488491	
 7,3611979244	 0,5871737003	 2,1174275875	
 7,3812011797	 0,6049811840	 2,1191811562	
 7,4012044349	 0,6233322620	 2,1209657192	
 7,4212076901	 0,6424188614	 2,1235334873	
 7,4412109454	 0,6616675854	 2,1263897419	
 7,4612142006	 0,6818747520	 2,1286213398	
 7,4812174558	 0,7022845745	 2,1307706833	
 7,5012207110	 0,7238662243	 2,1326649189	
 7,5212239663	 0,7464873791	 2,1344661713	
 7,5412272215	 0,7685983181	 2,1363341808	
 7,5612304767	 0,7914257050	 2,1382045746	
 7,5812337320	 0,8161497116	 2,1402978897	
 7,6012369872	 0,8420181274	 2,1423685551	
 7,6212402424	 0,8696782589	 2,1444261074	
 7,6412434976	 0,8995521069	 2,1468806267	
 7,6612467529	 0,9293723106	 2,1493291855	
 7,6812500081	 0,9609174728	 2,1512913704	
 7,7012532633	 0,9948885441	 2,1533954144	
 7,7212565186	 1,0333490372	 2,1554374695	
 7,7412597738	 1,0744249821	 2,1574151516	
 7,7612630290	 1,1203634739	 2,1596670151	
 7,7812662843	 1,1759364605	 2,1620094776	
 7,8012695395	 1,2325727940	 2,1641027927	
 7,8212727947	 1,2820577621	 2,1657526493	
 7,8412760499	 1,3323497772	 2,1674668789	
 7,8612793052	 1,3810062408	 2,1693491936	
 7,8812825604	 1,4177429676	 2,1713960171	
 7,9012858156	 1,4534616470	 2,1735632420	
 7,9212890709	 1,4844584465	 2,1755385399	
 7,9412923261	 1,5042686462	 2,1773529053	
 7,9612955813	 1,5153336525	 2,1793115139	
 7,9812988365	 1,5186250210	 2,1814572811	
 8,0013020918	 1,5148329735	 2,1835565567	
 8,0213053470	 1,4948773384	 2,1855783463	
 8,0413086022	 1,4572513103	 2,1876430511	
 8,0613118575	 1,4129090309	 2,1895384789	
 8,0813151127	 1,3619029522	 2,1914708614	
 8,1013183679	 1,3005244732	 2,1935558319	
 8,1213216232	 1,2329316139	 2,1955096722	
 8,1413248784	 1,1717844009	 2,1974813938	
 8,1613281336	 1,1159765720	 2,1999049187	
 8,1813313888	 1,0613453388	 2,2022151947	
 8,2013346441	 1,0106146336	 2,2042202950	
 8,2213378993	 0,9644365311	 2,2061419487	
 8,2413411545	 0,9200787544	 2,2080683708	
 8,2613444098	 0,8810484409	 2,2100853920	
 8,2813476650	 0,8490669727	 2,2123742104	
 8,3013509202	 0,8169710636	 2,2149205208	
 8,3213541754	 0,7896590233	 2,2170722485	
 8,3413574307	 0,7675659657	 2,2190129757	
